counter,timestamp,deadtime,height_1,height_2,time_difference
5310.0,1751874244.5465314,0.01625679012345679,1358.0,766.0,73.0
5311.0,1751874244.5471745,0.18829183049366535,1398.0,527.0,74.0
5317.0,1751874244.5866635,0.2684063373718546,1343.0,582.0,73.0
5321.0,1751874244.6246016,0.023618453580800974,1365.0,560.0,74.0
5323.0,1751874244.646186,0.021274274492690377,964.0,615.0,254.0
5324.0,1751874244.6891294,0.0024225345837695753,4133.0,263.0,72.0
5328.0,1751874244.7085924,0.27852004110996914,1385.0,716.0,74.0
5331.0,1751874244.752702,0.012294185419066926,1348.0,386.0,73.0
5334.0,1751874244.806628,0.003131751899001001,1348.0,556.0,74.0
5336.0,1751874244.8230133,0.01029490616621984,1369.0,798.0,74.0
5339.0,1751874244.852093,0.026321090445175586,1446.0,1335.0,73.0
5340.0,1751874244.8598175,0.025278214494898116,1399.0,996.0,74.0
5344.0,1751874244.9053254,0.011852385351265872,1396.0,961.0,74.0
5348.0,1751874245.0094872,0.00442621883746664,1254.0,484.0,74.0
5350.0,1751874245.043041,0.008034085513656695,547.0,485.0,74.0
5351.0,1751874245.0437424,0.15803013597941934,1357.0,1337.0,74.0
5358.0,1751874245.1251674,0.01274758235507059,454.0,1342.0,-289.0
5359.0,1751874245.1281748,0.03005510101853398,1039.0,718.0,73.0
5361.0,1751874245.1315093,0.14192495921696574,767.0,480.0,74.0
5363.0,1751874245.161329,0.012440952838052896,1424.0,816.0,74.0
5365.0,1751874245.1789393,0.007029804727646454,1415.0,1329.0,74.0
5383.0,1751874245.3940954,0.06436781609195402,785.0,575.0,73.0
5386.0,1751874245.451114,0.020505061045601587,456.0,1077.0,73.0
5387.0,1751874245.4614565,0.008716305024557844,1450.0,781.0,74.0
5391.0,1751874245.497213,0.019632111305535403,1364.0,566.0,76.0
5392.0,1751874245.4980984,0.051623931623931626,549.0,2150.0,74.0
5398.0,1751874245.5693061,0.03639445607737561,336.0,212.0,71.0
5403.0,1751874245.613477,0.020033230477094707,239.0,793.0,79.0
5406.0,1751874245.623447,0.08818140174072378,1371.0,1336.0,74.0
5415.0,1751874245.7355917,0.005942898391994822,1380.0,484.0,74.0
5416.0,1751874245.735866,0.36917562724014336,1307.0,3646.0,74.0
5417.0,1751874245.7755764,0.0035256793966239675,836.0,729.0,73.0
5418.0,1751874245.7844236,0.01722374724150923,1117.0,1334.0,74.0
5419.0,1751874245.7944252,0.01530320366132723,1351.0,650.0,74.0
5420.0,1751874245.7951267,0.06886715566422168,1334.0,456.0,74.0
5426.0,1751874245.9594016,0.002073500628282481,1357.0,1328.0,74.0
5427.0,1751874245.9599779,0.25699745547073793,1333.0,814.0,74.0
5429.0,1751874245.9814107,0.03350997506234414,914.0,381.0,72.0
5431.0,1751874246.0166342,0.04192021636240703,1365.0,708.0,73.0
5435.0,1751874246.0380743,0.2708142726440988,1335.0,340.0,73.0
5440.0,1751874246.0879185,0.023670905469587864,1351.0,2011.0,73.0
5445.0,1751874246.1522057,0.02252274283478431,1384.0,291.0,89.0
5457.0,1751874246.2722986,0.07983623336745138,694.0,481.0,72.0
5458.0,1751874246.2726235,0.37093690248565964,668.0,846.0,74.0
5469.0,1751874246.434322,0.3374384236453202,1390.0,694.0,74.0
5481.0,1751874246.5194216,0.0036990521792028886,733.0,452.0,74.0
5488.0,1751874246.5610669,0.015264999352079823,468.0,848.0,74.0
5492.0,1751874246.6132762,0.008595582284239069,1374.0,1333.0,73.0
5493.0,1751874246.622413,0.021576433121019107,475.0,223.0,73.0
5494.0,1751874246.6329012,0.014089653125071362,411.0,1333.0,74.0
5501.0,1751874246.6858664,0.033442088091353996,452.0,518.0,73.0
5502.0,1751874246.690429,0.022480211081794196,423.0,1333.0,73.0
5504.0,1751874246.7080066,0.02320342419463843,1387.0,407.0,73.0
5507.0,1751874246.7477782,0.007686879379000958,433.0,644.0,74.0
5509.0,1751874246.7610471,0.01786204163745542,435.0,1250.0,75.0
5511.0,1751874246.7782683,0.01369388965789994,325.0,342.0,73.0
5513.0,1751874246.794396,0.037183680495782405,1359.0,785.0,74.0
5516.0,1751874246.829315,0.005590994929443429,1372.0,542.0,74.0
5524.0,1751874246.9944777,0.026436303080766027,1430.0,360.0,121.0
5530.0,1751874247.0433156,0.02697699021422904,1329.0,239.0,72.0
5531.0,1751874247.0477326,0.023471346312037292,1287.0,1330.0,74.0
5536.0,1751874247.0760634,0.025228324527992792,1287.0,902.0,74.0
5542.0,1751874247.113071,0.05956678700361011,1978.0,1328.0,74.0
5550.0,1751874247.1969135,0.05030880082346886,1315.0,412.0,73.0
5551.0,1751874247.2098234,0.007202748125438629,2095.0,816.0,74.0
5552.0,1751874247.2286673,0.010715363718683972,1269.0,357.0,73.0
5556.0,1751874247.2599492,0.013794234057003677,1364.0,678.0,73.0
5557.0,1751874247.294151,0.0056582894288120375,1382.0,1335.0,74.0
5558.0,1751874247.303878,0.01590075565510621,1384.0,283.0,73.0
5564.0,1751874247.3719673,0.017519352773412492,504.0,784.0,73.0
5568.0,1751874247.435808,0.005858466664352896,1456.0,1332.0,74.0
5569.0,1751874247.4360518,0.5433526011560693,1331.0,583.0,74.0
5570.0,1751874247.4499748,0.013869836915104405,1351.0,630.0,74.0
5572.0,1751874247.4601066,0.02490406140070355,222.0,660.0,73.0
5579.0,1751874247.5240757,0.011020714326928626,1336.0,624.0,73.0
5588.0,1751874247.631025,0.03561042524005487,797.0,1335.0,74.0
5589.0,1751874247.6500401,0.007614531587134327,1306.0,448.0,73.0
5592.0,1751874247.6912549,0.022161019663101262,1361.0,635.0,73.0
5593.0,1751874247.6998188,0.018102477477477476,1353.0,727.0,74.0
5594.0,1751874247.701496,0.026271574767068887,2203.0,348.0,72.0
5607.0,1751874247.882284,0.03393232651500669,640.0,1338.0,463.0
5617.0,1751874248.0386026,0.00996577729894163,922.0,846.0,74.0
5622.0,1751874248.1653125,0.014952676369999205,737.0,1033.0,73.0
5630.0,1751874248.2086563,0.04192117276409696,444.0,1018.0,73.0
5633.0,1751874248.2441473,0.04043956043956044,1268.0,699.0,74.0
5638.0,1751874248.2961264,0.016818073469820165,1338.0,689.0,74.0
5646.0,1751874248.4132786,0.010512372171885763,1423.0,1330.0,74.0
5650.0,1751874248.496993,0.18213457076566125,1113.0,918.0,73.0
5670.0,1751874248.755148,0.11694915254237288,1362.0,1176.0,76.0
5671.0,1751874248.7587845,0.05577139992480261,1418.0,788.0,73.0
5672.0,1751874248.7718112,0.015929397978614326,1424.0,699.0,74.0
5680.0,1751874248.835522,0.01998048614940822,395.0,337.0,-864.0
5683.0,1751874248.8700285,0.020525398567094816,1359.0,624.0,73.0
5697.0,1751874249.0397458,0.003767404787406282,667.0,792.0,73.0
5708.0,1751874249.158069,0.007510951674657653,1453.0,210.0,73.0
5722.0,1751874249.3226578,0.038108990457056756,1622.0,1337.0,74.0
5723.0,1751874249.3230863,0.24888605983450032,2846.0,232.0,72.0
5724.0,1751874249.324269,0.03609879670677644,1318.0,1034.0,74.0
5726.0,1751874249.3478465,0.055565497494631355,577.0,843.0,73.0
5735.0,1751874249.5058868,0.01667212399039511,1339.0,1331.0,73.0
5739.0,1751874249.542002,0.009194862823740239,1411.0,615.0,72.0
5743.0,1751874249.5581553,0.023341023205319583,394.0,1235.0,73.0
5744.0,1751874249.5861962,0.008081746400371575,1384.0,1332.0,74.0
5745.0,1751874249.5867689,0.1192093885114268,1336.0,1286.0,73.0
5746.0,1751874249.5926993,0.017705805116778738,2500.0,1331.0,73.0
5757.0,1751874249.7091134,0.007179664833499329,562.0,729.0,73.0
5761.0,1751874249.7246733,0.3098125689084895,1445.0,644.0,75.0
5763.0,1751874249.762755,0.009667342114150625,1178.0,2793.0,69.0
5772.0,1751874249.9646652,0.09746560463432295,1370.0,666.0,73.0
5779.0,1751874250.0372188,0.027542540561931145,500.0,323.0,73.0
5780.0,1751874250.0414302,0.04998284341759122,1141.0,794.0,73.0
5790.0,1751874250.2062342,0.0654071847717189,1351.0,1283.0,76.0
5795.0,1751874250.2555926,0.014958915654189199,1426.0,1197.0,74.0
5796.0,1751874250.264047,0.018880153295573028,1330.0,825.0,74.0
5816.0,1751874250.4586992,0.03418940609951846,1398.0,684.0,75.0
5819.0,1751874250.4669847,0.043175891046073604,207.0,536.0,73.0
5821.0,1751874250.4985092,0.007470543536972782,1386.0,792.0,74.0
5827.0,1751874250.5886629,0.009914538420391358,1852.0,606.0,73.0
5829.0,1751874250.604841,0.013375030069761847,1383.0,809.0,75.0
5833.0,1751874250.6181684,0.016033999806819278,1364.0,1320.0,73.0
5834.0,1751874250.6421769,0.00913223918146611,1359.0,1332.0,73.0
5837.0,1751874250.6615202,0.018825389389858296,1319.0,857.0,73.0
5838.0,1751874250.6672375,0.018345535639148362,824.0,816.0,73.0
5840.0,1751874250.6747851,0.05658263305322129,941.0,1963.0,72.0
5841.0,1751874250.6756914,0.13066012002182215,1366.0,1328.0,73.0
5845.0,1751874250.6907895,0.02086972510802611,498.0,1339.0,74.0
5846.0,1751874250.705957,0.004556096943618301,352.0,795.0,74.0
5853.0,1751874250.7800143,0.04033444298211659,1334.0,932.0,73.0
5861.0,1751874250.8215334,0.01680159342071447,452.0,846.0,75.0
5875.0,1751874251.0005324,0.008434232550051084,1317.0,1336.0,73.0
5884.0,1751874251.1015882,0.012793345562654185,599.0,2219.0,74.0
5888.0,1751874251.1484919,0.022992392223161455,413.0,600.0,74.0
5889.0,1751874251.1557753,0.02393066999310639,1350.0,456.0,73.0
5893.0,1751874251.2200344,0.039278815196394076,1389.0,1335.0,74.0
5896.0,1751874251.2471046,0.020544444823004326,1387.0,1332.0,74.0
5906.0,1751874251.3861125,0.03593775068185465,1043.0,828.0,73.0
5908.0,1751874251.4039466,0.008743235298551337,381.0,893.0,74.0
5909.0,1751874251.409474,0.02627611458108981,701.0,534.0,384.0
5910.0,1751874251.4152374,0.030928683063255736,555.0,517.0,74.0
5911.0,1751874251.4195817,0.02184506805578894,351.0,487.0,73.0
5913.0,1751874251.423873,0.055810469145051035,1475.0,905.0,74.0
5917.0,1751874251.4657452,0.030022446689113354,1337.0,1337.0,73.0
5923.0,1751874251.5277858,0.01532149729513851,1460.0,827.0,73.0
5934.0,1751874251.6263146,0.116922303243651,1328.0,1328.0,73.0
5935.0,1751874251.6359546,0.015027961863467271,278.0,759.0,73.0
5936.0,1751874251.6566782,0.009705953214093135,317.0,1212.0,73.0
5938.0,1751874251.678612,0.009674861221252974,1408.0,985.0,73.0
5941.0,1751874251.721083,0.005778205793021705,951.0,2092.0,9.0
5948.0,1751874251.776648,0.004990357061137322,559.0,833.0,74.0
5950.0,1751874251.794784,0.004269812261172953,1363.0,644.0,72.0
5951.0,1751874251.798006,0.029859484777517563,695.0,525.0,73.0
5956.0,1751874251.8643365,0.024960919772074024,1430.0,502.0,73.0
5959.0,1751874251.958738,0.001258944598315451,1847.0,776.0,73.0
5985.0,1751874252.1923714,0.23727810650887574,1368.0,675.0,73.0
5997.0,1751874252.3016632,0.01842177042025975,1414.0,249.0,72.0
6004.0,1751874252.3736117,0.04343870821014328,435.0,523.0,73.0
6021.0,1751874252.6070685,0.013708843814074865,1353.0,1008.0,74.0
6039.0,1751874252.8399549,0.004923573239112067,1362.0,261.0,73.0
6043.0,1751874252.854201,0.005040504050405041,1403.0,3528.0,74.0
6046.0,1751874252.8604436,0.0070037910428580605,723.0,1415.0,74.0
6047.0,1751874252.8681831,0.01118411000763942,1387.0,1019.0,73.0
6051.0,1751874252.8856318,0.01822843822843823,1405.0,654.0,74.0
6061.0,1751874253.0185137,0.015856014383260335,1352.0,469.0,72.0
6066.0,1751874253.0466173,0.07355912061794415,543.0,744.0,74.0
6067.0,1751874253.0530305,0.022575966080261838,1360.0,1331.0,73.0
6074.0,1751874253.1066618,0.027359180687637163,1430.0,1063.0,74.0
6076.0,1751874253.1275191,0.01814838262337584,1381.0,381.0,73.0
6083.0,1751874253.1963437,0.028334029411118195,482.0,1333.0,75.0
6088.0,1751874253.2252467,0.03080750961320968,1453.0,1338.0,75.0
6089.0,1751874253.2280917,0.0515802781289507,1278.0,321.0,73.0
6092.0,1751874253.2564573,0.052695336159903086,1374.0,871.0,73.0
6097.0,1751874253.2986994,0.015118647069240305,1360.0,350.0,73.0
6100.0,1751874253.3187828,0.044459511817125145,1343.0,635.0,81.0
6101.0,1751874253.3388975,0.010073249271635665,755.0,2606.0,74.0
6102.0,1751874253.3481562,0.023951480263157895,650.0,758.0,74.0
6103.0,1751874253.3542197,0.027748005239966653,197.0,326.0,74.0
6107.0,1751874253.3911097,0.006603089379850835,1368.0,868.0,75.0
6108.0,1751874253.402569,0.012507023494891058,1428.0,1327.0,74.0
6110.0,1751874253.445977,0.006346823176141404,1351.0,831.0,72.0
6112.0,1751874253.4634607,0.017431300169918555,351.0,932.0,74.0
6115.0,1751874253.520416,0.009998932023281892,1421.0,347.0,72.0
6120.0,1751874253.5929596,0.009624285002254764,1356.0,791.0,74.0
6123.0,1751874253.610461,0.57,306.0,1332.0,73.0
6125.0,1751874253.6242564,0.04068218155977971,1388.0,478.0,73.0
6126.0,1751874253.6296315,0.03559927654506154,560.0,1153.0,74.0
6128.0,1751874253.6382086,0.023111167240236163,1388.0,561.0,73.0
6129.0,1751874253.6396472,0.031009174311926607,727.0,601.0,73.0
6131.0,1751874253.7199516,0.0038991285423845296,1354.0,769.0,72.0
6134.0,1751874253.7545147,0.0071304916286333425,229.0,216.0,70.0
6135.0,1751874253.7695231,0.010096199638060768,461.0,472.0,72.0
6145.0,1751874253.8690822,0.012614842671490456,1361.0,578.0,74.0
6147.0,1751874253.9592493,0.003282588327541182,1374.0,393.0,72.0
6148.0,1751874253.9619246,0.06465477823502515,229.0,1336.0,74.0
6150.0,1751874253.9883506,0.007644783397803729,1310.0,1332.0,73.0
6159.0,1751874254.1047213,0.005153457570998005,1248.0,1335.0,72.0
6169.0,1751874254.1648228,0.036963956853459615,1418.0,316.0,73.0
6172.0,1751874254.1803353,0.13148049171566006,867.0,1033.0,73.0
6177.0,1751874254.2474432,0.007214580354648392,878.0,581.0,73.0
6183.0,1751874254.3040593,0.043933761405880366,813.0,1332.0,74.0
6184.0,1751874254.3329492,0.006710029685302897,1247.0,494.0,73.0
6191.0,1751874254.3941684,0.0068484464172479395,1430.0,647.0,74.0
6208.0,1751874254.6448734,0.012401301910674463,719.0,1523.0,-841.0
6219.0,1751874254.7794592,0.061794414735591205,1386.0,601.0,75.0
6224.0,1751874254.8455732,0.008570921915945856,1393.0,452.0,96.0
6230.0,1751874254.9849112,0.008302925989672978,1407.0,1334.0,74.0
6244.0,1751874255.1328073,0.0077145483858073625,1293.0,1340.0,74.0
6255.0,1751874255.265162,0.005395128134293189,1399.0,472.0,73.0
6256.0,1751874255.2677333,0.042413556665687135,1400.0,702.0,73.0
6257.0,1751874255.2813246,0.01804803554074691,656.0,521.0,73.0
6264.0,1751874255.3369725,0.008602819237147596,1027.0,2632.0,74.0
6266.0,1751874255.3458862,0.024331338764328456,1423.0,742.0,73.0
6275.0,1751874255.430819,0.013140545734909604,1271.0,319.0,72.0
6277.0,1751874255.4397032,0.031053875621485042,1326.0,822.0,74.0
6278.0,1751874255.4460342,0.02316904824086856,1444.0,231.0,73.0
6288.0,1751874255.5709276,0.004665522630466093,1380.0,646.0,73.0
6295.0,1751874255.666902,0.005676251944908661,1386.0,277.0,73.0
6297.0,1751874255.6772976,0.020988266402247564,537.0,466.0,73.0
6305.0,1751874255.7728517,0.3262411347517731,429.0,580.0,72.0
6309.0,1751874255.8465266,0.0025754361848783977,415.0,1331.0,74.0
6310.0,1751874255.8545575,0.016993036128801858,397.0,620.0,73.0
6311.0,1751874255.8606582,0.010956411676291432,1407.0,1337.0,74.0
6315.0,1751874255.9590645,0.00684931506849315,1438.0,501.0,73.0
6317.0,1751874255.9827416,0.007962769895592524,517.0,202.0,71.0
6319.0,1751874255.9920506,0.008166230746875908,897.0,386.0,73.0
6320.0,1751874255.9977443,0.005855836879133842,1275.0,957.0,74.0
6321.0,1751874256.0023186,0.009773341651070909,1378.0,1331.0,74.0
6326.0,1751874256.0698698,0.024357001538799737,582.0,665.0,73.0
6333.0,1751874256.1984975,0.005887110954809214,282.0,1361.0,75.0
6334.0,1751874256.2077618,0.015844249987055352,1319.0,1255.0,74.0
6335.0,1751874256.2405581,0.0060312667837598526,800.0,953.0,74.0
6336.0,1751874256.2537727,0.01108695652173913,213.0,508.0,78.0
6342.0,1751874256.3116698,0.061466981491355016,1338.0,596.0,73.0
6345.0,1751874256.3330889,0.03690546674560884,550.0,1329.0,74.0
6347.0,1751874256.3504822,0.012068318318318318,1350.0,325.0,73.0
6359.0,1751874256.496393,0.07470703125,386.0,1329.0,75.0
6360.0,1751874256.497996,0.027436592758015632,2457.0,534.0,73.0
6362.0,1751874256.5184433,0.017537355994068665,1335.0,301.0,71.0
6367.0,1751874256.5647743,0.5488126649076517,752.0,528.0,74.0
6379.0,1751874256.6868634,0.014067071798334458,1389.0,509.0,73.0
6393.0,1751874256.8234391,0.016211491086328838,1468.0,1340.0,74.0
6396.0,1751874256.8622828,0.06453278265358803,1410.0,832.0,74.0
6401.0,1751874256.9679708,0.01736910039845109,481.0,337.0,74.0
6402.0,1751874256.9775293,0.014654483722788096,1334.0,345.0,73.0
6407.0,1751874257.0806942,0.001744473956692027,1394.0,2928.0,74.0
6409.0,1751874257.0855525,0.020637408568443052,1425.0,1335.0,74.0
6427.0,1751874257.2904863,0.005767632826628868,1363.0,410.0,73.0
6430.0,1751874257.3224335,0.027658996809882576,591.0,511.0,73.0
6434.0,1751874257.364416,0.029273442748824263,529.0,852.0,73.0
6435.0,1751874257.3674397,0.031703989084196166,1050.0,1105.0,73.0
6437.0,1751874257.3728275,0.02272070301208302,662.0,642.0,74.0
6440.0,1751874257.4307454,0.031954117165096274,1329.0,575.0,73.0
6443.0,1751874257.4602609,0.03550295857988166,1312.0,294.0,73.0
6447.0,1751874257.5020673,0.008119420520943698,1466.0,386.0,73.0
6450.0,1751874257.5323014,0.01596673596673597,1452.0,542.0,73.0
6451.0,1751874257.5364919,0.03534947779180535,249.0,1341.0,73.0
6464.0,1751874257.6211321,0.087148501045782,1386.0,360.0,73.0
6477.0,1751874257.779014,0.36524300441826213,1385.0,1334.0,74.0
6481.0,1751874257.7938592,0.01711265833403238,728.0,594.0,73.0
6489.0,1751874257.906199,0.011535152319426013,1364.0,892.0,73.0
6494.0,1751874257.9856293,0.01779551337359793,1073.0,224.0,73.0
6495.0,1751874258.011263,0.007931932304258881,442.0,1334.0,74.0
6497.0,1751874258.0273304,0.04722513735415766,379.0,941.0,73.0
6507.0,1751874258.156097,0.0393183969706532,1407.0,505.0,79.0
6511.0,1751874258.2141776,0.007563745446753803,397.0,799.0,73.0
6512.0,1751874258.2145398,0.1277235161532682,262.0,679.0,73.0
6517.0,1751874258.2582083,0.030180861190436194,237.0,870.0,75.0
6518.0,1751874258.2675238,0.015003578366220223,445.0,586.0,72.0
6522.0,1751874258.3712273,0.0026866310751358854,214.0,707.0,73.0
6525.0,1751874258.3808987,0.042566810689710355,1167.0,759.0,74.0
6527.0,1751874258.4070404,0.08851422550052687,1385.0,1327.0,74.0
6540.0,1751874258.5449977,0.017049348869088418,818.0,591.0,73.0
6549.0,1751874258.6827261,0.005539729929606398,1382.0,1334.0,74.0
6560.0,1751874258.780959,0.012306558585114223,1408.0,477.0,74.0
6574.0,1751874259.0338109,0.009016510183288232,1416.0,685.0,73.0
6578.0,1751874259.149203,0.002142729022343525,641.0,1340.0,73.0
6581.0,1751874259.1975205,0.003749272268581409,1385.0,1337.0,74.0
6599.0,1751874259.371006,0.048767457834083795,884.0,349.0,75.0
6602.0,1751874259.3962467,0.024946543121881683,1352.0,373.0,73.0
6615.0,1751874259.5236838,0.040455458807769594,427.0,864.0,75.0
6621.0,1751874259.570948,0.02040347410505032,918.0,810.0,73.0
6622.0,1751874259.5713685,0.11366711772665765,1428.0,1024.0,74.0
6627.0,1751874259.6259248,0.0920531344674901,1388.0,424.0,100.0
6628.0,1751874259.6266072,0.06352225180677064,1398.0,372.0,73.0
6630.0,1751874259.6977794,0.004945450185829038,1396.0,249.0,116.0
6631.0,1751874259.6986363,0.05918576804652754,1323.0,799.0,74.0
6639.0,1751874259.792141,0.04181470347089369,240.0,1711.0,74.0
6641.0,1751874259.8240466,0.017167266670248777,661.0,514.0,73.0
6644.0,1751874259.8589149,0.03724902334877805,837.0,528.0,73.0
6656.0,1751874260.063973,0.006812828716875047,1382.0,539.0,72.0
6662.0,1751874260.147201,0.04555379865973948,1378.0,302.0,73.0
6664.0,1751874260.219046,0.0022983222247759134,1368.0,671.0,74.0
6665.0,1751874260.224304,0.00682015837414748,1385.0,909.0,73.0
6670.0,1751874260.2557108,0.15217391304347827,1151.0,240.0,72.0
6678.0,1751874260.313502,0.011240632805995004,952.0,584.0,73.0
6679.0,1751874260.3239918,0.013487564008778347,865.0,1334.0,74.0
6681.0,1751874260.3328183,0.02460618604116362,685.0,319.0,73.0
6692.0,1751874260.4190247,0.027921199057596872,783.0,513.0,73.0
6693.0,1751874260.4247468,0.0264152510694854,1401.0,711.0,84.0
6697.0,1751874260.44909,0.020932636535921437,1350.0,572.0,73.0
6699.0,1751874260.4810314,0.019034038068076135,758.0,1336.0,-665.0
6703.0,1751874260.5347638,0.0069573234136981014,223.0,988.0,75.0
6705.0,1751874260.554531,0.010872822225075981,1292.0,522.0,73.0
6712.0,1751874260.5904293,0.08809891808346214,1564.0,744.0,74.0
6715.0,1751874260.6206431,0.035889622481801255,1427.0,357.0,75.0
6716.0,1751874260.6217113,0.09653873322345184,1432.0,742.0,77.0
6720.0,1751874260.6805437,0.008449490668037856,1321.0,508.0,74.0
6722.0,1751874260.7197409,0.028507310915529997,1403.0,840.0,73.0
6727.0,1751874260.7636368,0.042169848071679006,496.0,1337.0,170.0
6728.0,1751874260.7911384,0.007101511879049676,1412.0,464.0,73.0
6734.0,1751874260.8601658,0.061518093556928506,2475.0,597.0,74.0
6741.0,1751874260.9981139,0.011861210635489346,1078.0,818.0,74.0
6744.0,1751874261.0875518,0.003126493326566673,1326.0,1332.0,74.0
6749.0,1751874261.1393354,0.018847352024922118,1068.0,1335.0,74.0
6750.0,1751874261.1464884,0.02005020920502092,806.0,218.0,73.0
6757.0,1751874261.2102726,0.011066512461165159,1954.0,230.0,72.0
6758.0,1751874261.2145107,0.03543533195497358,1980.0,774.0,73.0
6763.0,1751874261.251697,0.1702127659574468,593.0,700.0,74.0
6779.0,1751874261.3935993,0.02918933262571315,1371.0,617.0,74.0
6780.0,1751874261.393978,0.1297709923664122,891.0,1324.0,73.0
6783.0,1751874261.4196048,0.010004933940025218,1408.0,586.0,73.0
6784.0,1751874261.432942,0.010750761512273785,1346.0,670.0,74.0
6785.0,1751874261.4393435,0.04659185822711261,944.0,408.0,72.0
6788.0,1751874261.5128543,0.006808098733564572,1400.0,731.0,73.0
6793.0,1751874261.5978034,0.007210137679709855,267.0,1333.0,73.0
6805.0,1751874261.7289128,0.013487044602384018,1379.0,239.0,74.0
6819.0,1751874261.8882546,0.0236370568051849,1385.0,337.0,72.0
6827.0,1751874261.9958801,0.010398505603985055,640.0,677.0,74.0
6832.0,1751874262.0164368,0.018014564967420467,581.0,820.0,74.0
6833.0,1751874262.0183454,0.02018440069773237,935.0,456.0,73.0
6836.0,1751874262.0752478,0.021427470325265915,517.0,208.0,72.0
6839.0,1751874262.109414,0.01614181025945732,1398.0,1338.0,73.0
6845.0,1751874262.179345,0.00758891489843691,1358.0,601.0,91.0
6858.0,1751874262.2960396,0.011970089851052282,798.0,800.0,74.0
6859.0,1751874262.3124418,0.006045105789351314,938.0,433.0,74.0
6862.0,1751874262.3390636,0.005364697918429515,438.0,334.0,72.0
6869.0,1751874262.4052625,0.04077385014330558,795.0,291.0,73.0
6883.0,1751874262.5102167,0.036114160263446764,555.0,768.0,73.0
6887.0,1751874262.5629673,0.021860986547085202,713.0,701.0,74.0
6895.0,1751874262.6579037,0.023876173225753333,1393.0,702.0,73.0
6898.0,1751874262.700319,0.00726805923940232,345.0,2685.0,73.0
6905.0,1751874262.7615395,0.0075855809128630705,1407.0,392.0,74.0
6906.0,1751874262.7687023,0.008992195453003053,944.0,839.0,73.0
6908.0,1751874262.7768734,0.0036284976624101598,836.0,266.0,73.0
6915.0,1751874262.846421,0.009007282483710233,1456.0,1334.0,73.0
6916.0,1751874262.8514013,0.06129981778255385,393.0,279.0,71.0
6925.0,1751874263.0181153,0.12395309882747069,1286.0,548.0,73.0
6926.0,1751874263.0219123,0.013443899987435608,772.0,453.0,73.0
6927.0,1751874263.029289,0.0383568501079373,1348.0,456.0,73.0
6929.0,1751874263.0535238,0.044680607930522226,416.0,855.0,73.0
6932.0,1751874263.06362,0.02717391304347826,303.0,518.0,74.0
6937.0,1751874263.1088245,0.024941840509515274,1366.0,576.0,73.0
6939.0,1751874263.1332471,0.011680971953578336,838.0,830.0,73.0
6940.0,1751874263.1463473,0.006037694298140978,1330.0,868.0,74.0
6947.0,1751874263.2559228,0.004130275453490503,692.0,694.0,74.0
6952.0,1751874263.283791,0.25733333333333336,428.0,666.0,73.0
6955.0,1751874263.30668,0.007227562978036629,1364.0,1334.0,74.0
6973.0,1751874263.488385,0.024934927760383266,1345.0,208.0,74.0
6974.0,1751874263.4971042,0.017914284932855618,443.0,317.0,72.0
6982.0,1751874263.5524335,0.02449434032287994,1388.0,883.0,74.0
6983.0,1751874263.5587494,0.03012630014858841,1335.0,1337.0,74.0
6988.0,1751874263.6129675,0.026280947967694954,422.0,461.0,74.0
6990.0,1751874263.688521,0.039656432748538015,355.0,797.0,73.0
6991.0,1751874263.6904922,0.05374396135265701,765.0,308.0,73.0
6999.0,1751874263.7863886,0.01003259993504072,1405.0,704.0,74.0
7002.0,1751874263.8212566,0.025194686211635363,324.0,747.0,73.0
7006.0,1751874263.850468,0.008786071255843946,1329.0,230.0,73.0
7010.0,1751874263.9769516,0.013552191454877755,238.0,871.0,73.0
7013.0,1751874264.0154095,0.003114241322902336,1400.0,323.0,72.0
7014.0,1751874264.0175729,0.019263649834720165,343.0,614.0,74.0
7015.0,1751874264.0558636,0.002734906733464692,1338.0,591.0,73.0
7019.0,1751874264.0895545,0.016126627571811946,844.0,701.0,78.0
7023.0,1751874264.1388175,0.013464775186342872,1450.0,326.0,74.0
7030.0,1751874264.2065415,0.04534090909090909,731.0,453.0,74.0
7044.0,1751874264.3435113,0.005239929252690216,1416.0,1331.0,74.0
7050.0,1751874264.4155457,0.033798882681564245,1361.0,790.0,74.0
7053.0,1751874264.429331,0.12319920516641829,1311.0,820.0,-884.0
7061.0,1751874264.5431263,0.004466326710040443,3953.0,847.0,73.0
7063.0,1751874264.5522583,0.23560421735604217,1408.0,660.0,73.0
7064.0,1751874264.5527623,0.8135064935064935,1058.0,1328.0,74.0
7073.0,1751874264.6576614,0.023975535168195717,514.0,700.0,220.0
7075.0,1751874264.7460263,0.0018457441980090168,275.0,390.0,74.0
7079.0,1751874264.8028178,0.014551469530613223,527.0,1357.0,74.0
7082.0,1751874264.8544376,0.0038963868702016125,903.0,736.0,73.0
7089.0,1751874264.9591913,0.004220739842328684,1378.0,1331.0,73.0
7090.0,1751874264.9599197,0.1919805589307412,1379.0,313.0,74.0
7095.0,1751874265.0716162,0.0030186139489095823,1429.0,615.0,73.0
7096.0,1751874265.0930674,0.0063702056698165645,770.0,660.0,75.0
7104.0,1751874265.1508825,0.013944438439087666,1373.0,954.0,73.0
7105.0,1751874265.156231,0.016671839666563208,833.0,574.0,74.0
7107.0,1751874265.1806588,0.054070369092790616,1334.0,3343.0,73.0
7115.0,1751874265.2198372,0.26267029972752043,801.0,1310.0,74.0
